0,1,2,3,4,5,6,7,8
-3.044852043021044,0.40122525804329334,1.8766526337265068,1.5666053203672097,-2.1329499478849936,-2.309472709828107,1.867532163153413,-0.17223305801527178,2.2417430916181393
1.4457834775607874,1.3307533080592129,1.140285198046516,0.7062526707175233,2.422164688959354,2.986093368137496,5.164450220378988,2.560748836838994,3.8423766379654696
2.404213410027689,1.6201611493238681,-0.710272995532069,-3.7934871212940933,1.1839555818904257,3.348994435416448,3.410703081612748,2.7886727841062937,-0.2313615047445099
1.5734307488340833,-0.558834254038777,0.3596718783316839,0.7778924205844542,2.6377527110564647,1.7240309930487923,0.7342573423248892,0.21591167277995643,0.9866535834418004
-0.8490009688161835,2.1147397761883298,3.329423893156567,-1.2558372774602575,-1.1738013813030594,-0.5505749812747449,0.8197790909341438,-1.954835018711838,-0.2792440804004892
-1.7523460789253877,0.2511976318297424,-2.229832293964254,-0.8230338596536393,-1.4553963429401349,-0.8173467341864866,2.713794435194222,3.4673805166919163,1.2428773221835254
0.41461062185305797,-1.4074118714643076,-2.8499782726533684,-3.0328284626401767,-1.1892220785102694,0.43388555961170416,0.12812003738530903,2.222227143711483,-1.8874050532177107
0.13017065643513137,-2.0161330260522994,-0.5429395108465729,-2.7559191128515237,0.4045440436758553,1.4407925698119681,4.2181933334050274,3.1972772686799966,0.9720572392810101
0.7514365235327791,0.4464614815574186,-0.0847849429231371,-3.2348176179935977,1.585165926438155,1.6635560891900312,3.041446585178891,2.075316529759846,-0.11013205436437223
-1.344848975054087,1.833071709593686,-1.9570635431187648,-2.2403120486916817,-0.860913157337271,-0.29070187836918604,3.1606243851008426,3.558354185004891,0.6143718130582172
-1.7286955831718442,-0.6605413295699256,0.8307454438615205,-0.29965792526034096,0.7691222230528096,-0.815746275627616,2.646964910469483,1.1277436376580101,1.5392906089174216
0.2666372065148568,3.4111219183943495,0.3325345602294745,-0.9219594695635808,-0.789411519613546,1.1613334055743159,2.9080171350513675,1.6740716167430068,1.3058140149913098
-0.3499212738981301,-1.800790727181071,-0.96851185080568,-0.8303627598457051,0.675754886605088,0.3819768333729604,2.2879176062487145,2.239699139689334,0.9591149417368288
1.90057574659268,0.11858009356815424,0.26963951138678244,-0.7972416227806605,1.8736356029529997,2.0793274713063,0.876799358825953,0.37771862974850257,0.05619796764295548
0.08372354580380459,1.796876014872617,-1.7719733549049457,-0.2360498564219784,-2.307959483497675,0.7331001485851818,2.0930760273716054,2.713419677072782,1.2177745523529317
-0.4551791756044141,-0.6528806393940494,1.8093403982712144,-2.0084440532270085,1.6808395156407383,-0.13889074761693354,0.9400466398309136,-0.7352228912547852,-0.6896493256141308
-0.8781497855742683,0.7841108825289484,0.8248505855601607,-0.801813279402148,-0.5989529115364964,-0.222182401404442,1.960160419740991,0.677886310936541,0.7629532265771304
-0.47221942870521993,-2.393466903468971,-2.0686118660697197,-2.415667602997865,-0.37933270566329935,-0.12203408432101986,1.0458750284073517,2.243240206456907,-0.8850147944973156
-3.6421801829950753,1.5273295283668866,1.875144622502942,1.10249169252925,-3.970815261720691,-2.751966423767481,2.2677501266115434,0.09361725078513894,2.2022583033159404
-1.0951810099304535,-2.959392749713928,-1.906448055840435,-3.265418119640628,-0.8245871672369169,-0.9758612886741262,0.20675962034371134,1.566594676030224,-1.9870703051234666
-2.2403886315167503,1.6144926777649182,-3.4396777561135146,-2.3400472042958587,-0.5974678805586863,-1.1053768385492255,3.276197563727146,4.746759316969564,0.6252577653019413
-3.878773897856767,1.1347562065907857,1.1221939504832845,-0.1273012250660852,-0.6333169022608216,-3.3163563862093874,1.1800766528637527,-0.06109812499471645,0.6903409418052786
-3.264046170658164,-0.16028644420405302,0.5082405066855396,0.3578359759726406,-0.8423161052328345,-2.5202133451695192,1.8595058544603085,0.848767133078506,1.4507848569536717
1.2051079121211592,-1.686096079382032,-2.399954571587765,-1.2538948646080887,0.46857338347426036,1.8268281367055548,2.184069940023533,3.2445924055093296,0.6157868374756775
0.4480067025594685,1.0178254668706477,2.105279190852296,-0.4433423172779163,0.489738680782167,0.7589375141514203,1.0675140225998851,-0.8728652369208517,0.41117268596777456
-2.11691468545778,2.8093228505330075,-0.7132369225867888,-1.7883213145322028,1.565824758870272,-1.822807038298267,0.6029206508469839,0.9337222175516726,-0.7674260724679765
-1.7432369511816797,-0.38498261690145075,-2.0798945050782907,-1.03112041767209,-1.0821037431635818,-0.8321794176753741,2.6385779023740885,3.3051761149467938,1.0583455282017096
-0.005534593830613721,2.7787978862079257,0.7761547384853984,-0.47047379649535903,-0.3919896535392716,0.3494612250578096,1.1360102574504085,0.16928410314401143,0.43841018306272583
-3.7340581449466987,-0.3734203808622061,2.322015947880262,1.911484711272991,-1.6709141061618376,-2.8618269909049285,2.1954474508086204,-0.28935996807261666,2.6807371476982236
-0.6703298193814871,1.0643811079245389,0.0037561677742391497,2.040062088516259,3.015849831638768,1.048426036303706,5.397085363832999,3.567019293491488,4.8617556935164625
-0.9973040623958656,-1.651907925145382,3.0903079852614477,0.24328081859288475,-0.04633009946585276,0.429247948072807,4.408926336571913,0.5984996698969995,3.0464893788920944
0.3846170550803264,-1.5848750586471494,-1.2115810959326803,-1.1781357803608183,0.6471955035906105,1.7612783275370183,4.470432578421003,3.8655990357953174,2.162862294026388
-3.1438670698336746,0.17676709612221808,0.15279385106330334,0.494755296661462,0.009769342687561577,-1.906019518408829,3.460863232335087,2.174550470293971,2.588856768992305
-2.9483099203045278,-1.5945157906551328,1.3807174993693163,0.9520232853631454,1.0045524979909266,-1.3672294051293494,4.591402653860359,2.0013892732421343,3.6267150819468084
-0.05784854626897973,2.4389687674965574,-0.22490512547770147,-1.409431889071784,-1.9541067358646123,1.412606595508052,4.699962161204715,3.277411606598611,2.1628882558052296
0.39803583221021244,0.2244081656638276,0.1346279904918587,2.0106547768755187,2.58955887359305,2.1539716351332037,5.6872319094063295,3.660779327291149,5.032720497174924
-0.15771002815729807,0.8466478478865448,-0.4411420076195953,-1.760818397097529,-1.1363198710218012,1.452565294016979,5.1317544735078,3.725193037300907,2.217360946908949
-1.6662144549429392,-1.1859261226927789,1.0547641871912172,1.4170614371605579,1.1609675611460633,-1.384048467639869,0.6368465277552426,-0.36983875645457154,1.3382980906047983
-1.2457025963200408,-0.12868055030938574,-1.0859020031419415,-2.63781432277448,-2.7673109033722545,0.30111923080135106,4.754322411908269,3.9591151909889732,1.4000519273877978
-2.4297898706030034,-0.1431382014811784,-0.835077833993035,-0.8781021519757749,-0.03564096826797736,-1.7511982305038305,1.7841547642189723,1.8064158271383965,0.5980613918386988
-0.9311042710443408,0.18184278691253886,0.7353333369987481,-1.504162645724832,0.39221599486345027,-0.41096929284114225,1.5166690678601864,0.4516822909364886,0.015887992688230046
1.823948422206241,0.09510079065826127,-1.1739242170935598,-1.5342413406329967,0.6547566928183564,2.467536390346033,2.353196556471428,2.43693638143941,0.544359129152317
-1.4790396654038567,1.9563577793642026,0.9564009818314971,0.505985564555292,0.9782500688175125,-0.4028160209992875,3.209838214172111,1.4058076794891488,2.431706013567113
-1.5702059514058515,-0.3614903879657718,0.2082960414353695,0.6366504762373004,1.0638040159247792,-0.35883635583051854,3.6280533582094816,2.2435097011972296,2.7906175114390415
-1.6616364259846403,-0.10308323126861074,-0.9511839861629612,-0.9966437124466755,-0.5898738651984238,-1.4359159051486345,0.4568094323596421,1.0155390282652694,-0.3485553837452484
1.8534802068906393,-0.4462179358781,-2.0909448578300687,-1.0306056121143436,0.5996920797997266,3.5216595317429817,5.639243873732114,5.298217861457477,3.0244635289279493
0.5410975363635471,3.942282901414838,-1.9704230324504972,-0.69423623601229,-1.8961518178977608,1.2589473057229774,2.3856041150650396,3.055746078116476,1.1115931474683902
-2.581590709998063,-0.5288349406136339,0.8046996026057155,0.6060476675986171,-0.7589143237245972,-1.145541275814696,4.1856535391000955,2.1650248827297682,3.1360183165708935
-2.8801773488923876,0.8693810699433975,1.987136832565671,-1.8043299645177364,-1.7876126871293567,-1.5349220750426875,3.8470673864528178,1.0542432709410896,1.3474597525548053
1.530768325021839,-0.11322602415538108,-1.124153196682523,-1.0174569530347883,0.9260486088696782,1.8494466480288083,1.2657065362051976,1.680301079408873,0.16783719927276464
-0.7436960823641374,1.411810374775965,0.7357750412828394,0.30610610055776055,-1.6376105574458604,-0.3675325635870597,1.0856007151509282,0.16622609788867682,0.9101630337448458
-3.213402859788582,2.371273608217968,2.650722973030455,-0.1786064213160541,-4.921816591765875,-1.7310664500556316,4.2327195848020365,0.8116386179418482,2.656826864077276
-1.3240761293255405,0.6310591162680355,0.6342021220157701,-0.48054272629860173,-0.662206041570395,0.30563066093075353,5.007216925260809,2.8363110946865704,2.9679536302960927
1.0256820885448583,-0.49933595604250736,-1.1803218419745873,-1.4952244819258056,0.5930026609286154,1.6838229223540608,2.2719781124617993,2.3880136489199058,0.516512609814284
-1.114989260320539,1.637254108987896,0.4004539160634062,-2.9431156826387266,-1.417446287960037,-0.8599372252345674,0.6382790582833112,0.1218414767719811,-1.4948785640304065
1.496257383939941,0.14033637336568372,0.26430306526315883,-0.756056222830187,1.7447862127175116,3.074555037457471,5.2941907207607946,3.3035507111723463,2.9768708954021
1.2180553843210178,2.614114018497447,0.5187358482367648,-1.7159715267850646,-2.1196680448796097,1.803708103885171,2.0706347350183956,0.9805442550501267,0.2411238237516511
0.027659560525507887,0.08093482458175494,-0.9368839000768673,-0.27372504975978784,-2.5485949503464282,0.774171498548978,2.3951806429451277,2.2869260066348005,1.3911991522625735
1.205589652320048,-0.18426729691342136,0.14918870637381776,-3.1797693474482287,2.6971007812970407,1.4777277360691796,1.064588223888579,0.5922673924939198,-1.369421620302845
-1.4122634117072381,2.398921954022555,1.4887069041264676,-0.7014206121076831,-3.390842023159915,-0.28039290280340046,3.398743565940765,1.1315273832951795,1.7706468597900988
0.31790253008683833,-2.02464808697761,-1.5631938593762018,-2.6874387207283035,-0.0709055349623835,1.851669593717815,4.962890910558327,4.4550391778522105,1.504432565931893
0.5341211841891964,1.4614243787041832,1.0798116800926292,3.414988146713308,2.7623783038638923,1.93756683146789,4.580151048422857,2.2196264002401858,5.220271138494018
-3.604968114394811,-1.906951357237456,2.2167846160958704,1.3285226059972417,0.7918999308548573,-3.2656327382177963,0.5094860574753541,-1.325595110938266,1.1973120071833736
-0.382236775548491,-0.6032812682862192,-0.6005388060793891,-2.734911604946629,-2.8207037127143284,1.3265719877406306,5.411360980243834,4.0296829565905155,1.7673749731503186
-0.0842329457837041,3.314160896971718,3.2489267116761353,0.11337920573170701,0.2862327341521972,0.8254149244986848,2.899716615523057,-0.518712774448125,1.9733463533030164
0.30523901981446655,2.4088913150731086,1.8391720620425236,2.2549017092951282,1.6214350136574076,0.9496644776595055,2.112690537306646,0.018034393206310728,2.8497428434022307
-0.3083960570782679,2.9871729533697193,1.7015179773766584,1.1346725424873025,1.4346906021602124,0.5828584563759419,2.8049159049367645,0.579139000195598,2.575081588671088
-0.7837951284617508,2.7335007697239018,-2.0130327286953134,-0.15853735033650573,-1.1493931065429002,0.18849182502587236,2.9883026297329125,3.48635094663989,1.8546346802379594
1.0064657763054532,-2.544767744170571,-1.675920751943131,-1.5911980789535471,0.8691544442320129,2.757490962268181,5.7689321125162145,5.072730488990446,2.74503922633214
-2.8912718503926698,-1.5413331535435875,-0.2436802975625313,-0.5690944803864841,1.280344239520499,-1.382257389074398,4.3697399715694605,3.07307153786971,2.492773831762453
0.09412516170581608,1.5139531195009448,0.2023300494843192,0.40325224210946087,-1.3730493659014673,0.7519368497894313,2.1217555116553,1.2516618195668934,1.6521092967136763
-2.1407727411963435,0.17573700792339542,0.6619709699567253,-0.3805467846945023,-0.09957935789109729,-0.9265072399659338,3.5459638720606588,1.8489564134054959,2.07566118095816
0.3194903253321304,1.2595889596431031,1.091284083486553,-1.7463431652324437,-0.42680901648410907,1.0634527008201347,2.4337458297008427,0.7913084923173317,0.4592620363787776
-1.7628149908349298,-0.76110454227367,0.7097173772615035,0.9369324067890299,-0.3510748825267249,-1.5086431669453058,0.5317249881920156,-0.1805850117874203,0.9573474502788839
-1.6596864042163633,2.8297682316730635,1.0339634616973996,0.5526897378275368,1.2850768257565615,-0.6080552048883819,3.102152728841814,1.276408566090907,2.3915172744932467
3.841201967708455,2.021110438489898,-0.7693520748300813,0.015413891825474035,1.9678828200609604,4.266282709703231,1.9764324681560226,1.8843012545861664,1.3048109622023123
-0.19551118743233198,-0.03870927957595405,-0.16480142247887386,1.9574135936867216,2.2731976075705047,-0.15251918715603208,0.10637774716085424,0.1939633328638873,1.3420085677957752
-1.396066659879767,-0.1402950967153025,-0.14988574790239206,1.7402474973321584,1.2638472520335629,-0.2333808087464886,3.500025199109983,2.4274633757528794,3.4240823185594764
-2.6449139590407,-0.39507308176337763,0.7220489774412342,-0.953682777265312,-0.6034454351899692,-0.8432317265660283,5.346475803357448,2.9948246084960943,2.88266641330935
-1.599184493954164,2.3754696534203594,0.1994219279517424,-1.118952807189975,-3.0749260465646864,-1.0096609224838395,1.631911961871884,0.9298418572023246,0.3417718164870599
