0,1,2,3,4,5
-3.044852043021044,0.40122525804329334,1.8766526337265068,1.5666053203672097,-2.1329499478849936,-2.309472709828107
1.4457834775607874,1.3307533080592129,1.140285198046516,0.7062526707175233,2.422164688959354,2.986093368137496
2.404213410027689,1.6201611493238681,-0.710272995532069,-3.7934871212940933,1.1839555818904257,3.348994435416448
1.5734307488340833,-0.558834254038777,0.3596718783316839,0.7778924205844542,2.6377527110564647,1.7240309930487923
-0.8490009688161835,2.1147397761883298,3.329423893156567,-1.2558372774602575,-1.1738013813030594,-0.5505749812747449
-1.7523460789253877,0.2511976318297424,-2.229832293964254,-0.8230338596536393,-1.4553963429401349,-0.8173467341864866
0.41461062185305797,-1.4074118714643076,-2.8499782726533684,-3.0328284626401767,-1.1892220785102694,0.43388555961170416
0.13017065643513137,-2.0161330260522994,-0.5429395108465729,-2.7559191128515237,0.4045440436758553,1.4407925698119681
0.7514365235327791,0.4464614815574186,-0.0847849429231371,-3.2348176179935977,1.585165926438155,1.6635560891900312
-1.344848975054087,1.833071709593686,-1.9570635431187648,-2.2403120486916817,-0.860913157337271,-0.29070187836918604
-1.7286955831718442,-0.6605413295699256,0.8307454438615205,-0.29965792526034096,0.7691222230528096,-0.815746275627616
0.2666372065148568,3.4111219183943495,0.3325345602294745,-0.9219594695635808,-0.789411519613546,1.1613334055743159
-0.3499212738981301,-1.800790727181071,-0.96851185080568,-0.8303627598457051,0.675754886605088,0.3819768333729604
1.90057574659268,0.11858009356815424,0.26963951138678244,-0.7972416227806605,1.8736356029529997,2.0793274713063
0.08372354580380459,1.796876014872617,-1.7719733549049457,-0.2360498564219784,-2.307959483497675,0.7331001485851818
-0.4551791756044141,-0.6528806393940494,1.8093403982712144,-2.0084440532270085,1.6808395156407383,-0.13889074761693354
-0.8781497855742683,0.7841108825289484,0.8248505855601607,-0.801813279402148,-0.5989529115364964,-0.222182401404442
-0.47221942870521993,-2.393466903468971,-2.0686118660697197,-2.415667602997865,-0.37933270566329935,-0.12203408432101986
-3.6421801829950753,1.5273295283668866,1.875144622502942,1.10249169252925,-3.970815261720691,-2.751966423767481
-1.0951810099304535,-2.959392749713928,-1.906448055840435,-3.265418119640628,-0.8245871672369169,-0.9758612886741262
-2.2403886315167503,1.6144926777649182,-3.4396777561135146,-2.3400472042958587,-0.5974678805586863,-1.1053768385492255
-3.878773897856767,1.1347562065907857,1.1221939504832845,-0.1273012250660852,-0.6333169022608216,-3.3163563862093874
-3.264046170658164,-0.16028644420405302,0.5082405066855396,0.3578359759726406,-0.8423161052328345,-2.5202133451695192
1.2051079121211592,-1.686096079382032,-2.399954571587765,-1.2538948646080887,0.46857338347426036,1.8268281367055548
0.4480067025594685,1.0178254668706477,2.105279190852296,-0.4433423172779163,0.489738680782167,0.7589375141514203
-2.11691468545778,2.8093228505330075,-0.7132369225867888,-1.7883213145322028,1.565824758870272,-1.822807038298267
-1.7432369511816797,-0.38498261690145075,-2.0798945050782907,-1.03112041767209,-1.0821037431635818,-0.8321794176753741
-0.005534593830613721,2.7787978862079257,0.7761547384853984,-0.47047379649535903,-0.3919896535392716,0.3494612250578096
-3.7340581449466987,-0.3734203808622061,2.322015947880262,1.911484711272991,-1.6709141061618376,-2.8618269909049285
-0.6703298193814871,1.0643811079245389,0.0037561677742391497,2.040062088516259,3.015849831638768,1.048426036303706
-0.9973040623958656,-1.651907925145382,3.0903079852614477,0.24328081859288475,-0.04633009946585276,0.429247948072807
0.3846170550803264,-1.5848750586471494,-1.2115810959326803,-1.1781357803608183,0.6471955035906105,1.7612783275370183
-3.1438670698336746,0.17676709612221808,0.15279385106330334,0.494755296661462,0.009769342687561577,-1.906019518408829
-2.9483099203045278,-1.5945157906551328,1.3807174993693163,0.9520232853631454,1.0045524979909266,-1.3672294051293494
-0.05784854626897973,2.4389687674965574,-0.22490512547770147,-1.409431889071784,-1.9541067358646123,1.412606595508052
0.39803583221021244,0.2244081656638276,0.1346279904918587,2.0106547768755187,2.58955887359305,2.1539716351332037
-0.15771002815729807,0.8466478478865448,-0.4411420076195953,-1.760818397097529,-1.1363198710218012,1.452565294016979
-1.6662144549429392,-1.1859261226927789,1.0547641871912172,1.4170614371605579,1.1609675611460633,-1.384048467639869
-1.2457025963200408,-0.12868055030938574,-1.0859020031419415,-2.63781432277448,-2.7673109033722545,0.30111923080135106
-2.4297898706030034,-0.1431382014811784,-0.835077833993035,-0.8781021519757749,-0.03564096826797736,-1.7511982305038305
-0.9311042710443408,0.18184278691253886,0.7353333369987481,-1.504162645724832,0.39221599486345027,-0.41096929284114225
1.823948422206241,0.09510079065826127,-1.1739242170935598,-1.5342413406329967,0.6547566928183564,2.467536390346033
-1.4790396654038567,1.9563577793642026,0.9564009818314971,0.505985564555292,0.9782500688175125,-0.4028160209992875
-1.5702059514058515,-0.3614903879657718,0.2082960414353695,0.6366504762373004,1.0638040159247792,-0.35883635583051854
-1.6616364259846403,-0.10308323126861074,-0.9511839861629612,-0.9966437124466755,-0.5898738651984238,-1.4359159051486345
1.8534802068906393,-0.4462179358781,-2.0909448578300687,-1.0306056121143436,0.5996920797997266,3.5216595317429817
0.5410975363635471,3.942282901414838,-1.9704230324504972,-0.69423623601229,-1.8961518178977608,1.2589473057229774
-2.581590709998063,-0.5288349406136339,0.8046996026057155,0.6060476675986171,-0.7589143237245972,-1.145541275814696
-2.8801773488923876,0.8693810699433975,1.987136832565671,-1.8043299645177364,-1.7876126871293567,-1.5349220750426875
1.530768325021839,-0.11322602415538108,-1.124153196682523,-1.0174569530347883,0.9260486088696782,1.8494466480288083
-0.7436960823641374,1.411810374775965,0.7357750412828394,0.30610610055776055,-1.6376105574458604,-0.3675325635870597
-3.213402859788582,2.371273608217968,2.650722973030455,-0.1786064213160541,-4.921816591765875,-1.7310664500556316
-1.3240761293255405,0.6310591162680355,0.6342021220157701,-0.48054272629860173,-0.662206041570395,0.30563066093075353
1.0256820885448583,-0.49933595604250736,-1.1803218419745873,-1.4952244819258056,0.5930026609286154,1.6838229223540608
-1.114989260320539,1.637254108987896,0.4004539160634062,-2.9431156826387266,-1.417446287960037,-0.8599372252345674
1.496257383939941,0.14033637336568372,0.26430306526315883,-0.756056222830187,1.7447862127175116,3.074555037457471
1.2180553843210178,2.614114018497447,0.5187358482367648,-1.7159715267850646,-2.1196680448796097,1.803708103885171
0.027659560525507887,0.08093482458175494,-0.9368839000768673,-0.27372504975978784,-2.5485949503464282,0.774171498548978
1.205589652320048,-0.18426729691342136,0.14918870637381776,-3.1797693474482287,2.6971007812970407,1.4777277360691796
-1.4122634117072381,2.398921954022555,1.4887069041264676,-0.7014206121076831,-3.390842023159915,-0.28039290280340046
0.31790253008683833,-2.02464808697761,-1.5631938593762018,-2.6874387207283035,-0.0709055349623835,1.851669593717815
0.5341211841891964,1.4614243787041832,1.0798116800926292,3.414988146713308,2.7623783038638923,1.93756683146789
-3.604968114394811,-1.906951357237456,2.2167846160958704,1.3285226059972417,0.7918999308548573,-3.2656327382177963
-0.382236775548491,-0.6032812682862192,-0.6005388060793891,-2.734911604946629,-2.8207037127143284,1.3265719877406306
-0.0842329457837041,3.314160896971718,3.2489267116761353,0.11337920573170701,0.2862327341521972,0.8254149244986848
0.30523901981446655,2.4088913150731086,1.8391720620425236,2.2549017092951282,1.6214350136574076,0.9496644776595055
-0.3083960570782679,2.9871729533697193,1.7015179773766584,1.1346725424873025,1.4346906021602124,0.5828584563759419
-0.7837951284617508,2.7335007697239018,-2.0130327286953134,-0.15853735033650573,-1.1493931065429002,0.18849182502587236
1.0064657763054532,-2.544767744170571,-1.675920751943131,-1.5911980789535471,0.8691544442320129,2.757490962268181
-2.8912718503926698,-1.5413331535435875,-0.2436802975625313,-0.5690944803864841,1.280344239520499,-1.382257389074398
0.09412516170581608,1.5139531195009448,0.2023300494843192,0.40325224210946087,-1.3730493659014673,0.7519368497894313
-2.1407727411963435,0.17573700792339542,0.6619709699567253,-0.3805467846945023,-0.09957935789109729,-0.9265072399659338
0.3194903253321304,1.2595889596431031,1.091284083486553,-1.7463431652324437,-0.42680901648410907,1.0634527008201347
-1.7628149908349298,-0.76110454227367,0.7097173772615035,0.9369324067890299,-0.3510748825267249,-1.5086431669453058
-1.6596864042163633,2.8297682316730635,1.0339634616973996,0.5526897378275368,1.2850768257565615,-0.6080552048883819
3.841201967708455,2.021110438489898,-0.7693520748300813,0.015413891825474035,1.9678828200609604,4.266282709703231
-0.19551118743233198,-0.03870927957595405,-0.16480142247887386,1.9574135936867216,2.2731976075705047,-0.15251918715603208
-1.396066659879767,-0.1402950967153025,-0.14988574790239206,1.7402474973321584,1.2638472520335629,-0.2333808087464886
-2.6449139590407,-0.39507308176337763,0.7220489774412342,-0.953682777265312,-0.6034454351899692,-0.8432317265660283
-1.599184493954164,2.3754696534203594,0.1994219279517424,-1.118952807189975,-3.0749260465646864,-1.0096609224838395
-0.48027396667053024,1.9459950235562053,1.323705472200329,-1.2513554025479228,-2.1149412562012895,1.0556055639321777
-0.6912330165396963,-2.1897202536307967,-1.689367771161745,-1.4334822808777659,-0.10284575137951091,0.3387224291902071
0.5228308391416545,0.8025989623443297,0.308181711372293,-1.3899644656000962,0.4798284046218275,0.5361539039875716
0.04625577341904075,1.643778684235801,1.08417468412414,-1.477709888539263,-1.2256298516671447,0.6724855962241825
0.39519472010350887,3.369000070878021,0.6273152653053093,0.030170812905254474,0.056056633856229166,1.3715751737483841
